,title,description,date,type,comp_short,data_exchange,data-price
2378,"Дивиденды банка «Санкт-Петербург» и Мосбиржи, 11 пакет санкций: дайджест","СД банка «Санкт-Петербург» рекомендовал дивиденды по итогам 2022 года. Ожидается рост акций компании. Набсовет Мосбиржи окончательно решит по дивидендам. ЕС готовит 11-й пакет санкций. События, которые влияют на рынок","24 мар 2023, 09:03",События дня,"['BSPB', 'BSPBP', 'MOEX', 'PHOR']","['11.502', '-2.369', '0.374', '1.347']","['155.2', '28.85', '112.68', '7375']"
2379,ИСКЧ выведет на биржу свою «дочку» Genetico в 2023 году,"Центр генетики и репродуктивной медицины Genetico может стать одной из десяти компаний, выход которых на биржу ожидается в текущем году. По словам председателя совета директоров ИСКЧ, Genetico готова к IPO почти на 100%","23 мар 2023, 20:20",Новости,"['MRNA', 'PFE', 'JNJ', 'ABIO', 'GECO']","['0.741', '-0.273', '-0.079', '3.007', '-2.021726010863']","['149.5', '40.21', '151.3', '117.14', '32.47']"
2380,Goldman Sachs предрек рекордное с 2008-го падение интереса к акциям в США,"По оценкам инвестбанка, в 2023 году объем нетто-продаж акций со стороны американских домохозяйств достигнет $750 млрд. Это максимальный показатель с 2008 года","23 мар 2023, 17:55",Новости,"['GS', 'TSLA', 'AAPL', 'COIN', 'WMT']","['0.114', '0.156', '0.595', '-2.446', '0.566']","['314.87', '192.4', '158.99', '66.61', '140.35']"
2381,Билл Акман описал ситуацию в экономике США фразой «Движемся к катастрофе»,"Билл Акман указал на риски, отметив, что ФРС продолжает повышать процентные ставки, несмотря на кризис в банковском секторе, что грозит ущербом небольшим банкам","23 мар 2023, 17:31",Новости,"['JPM', 'BAC', 'C', 'MS', 'BK']","['-0.227', '-2.551', '-1.509', '-1.877', '-1.705']","['127.39', '27.12', '43.72', '86.24', '43.24']"
2382,Акции финтеха Джека Дорси рухнули после обвинений Hindenburg Research,"Эксперты компании пришли к выводу, что платежная платформа Block вводила инвесторов в заблуждение. Ранее отчет Hindenburg Research привел к обвалу капитализации Adani Group более чем на $100 млрд","23 мар 2023, 16:33",Новости,['SQ'],['-14.221'],['62.07']
2383,Банк Англии повысил ставку 11-й раз подряд,В результате ключевая ставка Банка Англии достигла самого высокого уровня с 2008 года,"23 мар 2023, 15:07",Новости,['EUR/USD'],['0.546'],['1.08705']
2384,Акции Tencent выросли на 8% на фоне слухов о визите премьер-министра КНР,"Днем ранее компания опубликовала отчет за четвертый квартал и 2022 год. Квартальная выручка оказалась выше, чем ожидали аналитики","23 мар 2023, 13:43",Новости,"['700', '9988', '9888', '9618', '9999']","['5.371', '4.827', '2.447', '4.398', '4.582']","['368.8', '87.95', '150.7', '161.4', '141.5']"
2385,На Мосбирже предложили освободить от подоходного налога дивиденды на ИИС,"Отмена НДФЛ для дивидендных выплат по акциям на ИИС могла бы привлечь инвесторов к долгосрочным вложениям, считает глава набсовета Мосбиржи Сергей Швецов. Минфин обсуждал эту инициативу, но решение еще не принято","23 мар 2023, 13:34",Новости,"['IMOEX', 'MOEX', 'RTSI']","['-0.231', '-0.69', '0.96']","['2388.35', '112.26', '989.43']"
2386,Глава набсовета Мосбиржи предложил выпуск расписок на доли дорогих акций,"На российском рынке есть бумаги, которые стоят несколько десятков тысяч рублей. На Мосбирже предложили вариант по повышению доступности таких акций для частных инвесторов","23 мар 2023, 13:13",Новости,"['TRNFP', 'RKKE', 'VSMO', 'GMKN', 'AKRN', 'PLZL']","['1.68', '-0.556', '-0.215', '-0.254', '0.257', '-2.0017308198819']","['1059', '14310', '46500', '149.32', '18748', '13022.5']"
2387,Доля двух крупнейших бумаг в индексе S&P 500 стала наибольшей с 1978 года,"На совокупную долю Apple и Microsoft в настоящее время приходится 13,3% в расчете индекса S&P 500. Производитель iPhone имеет 7,11%, а производитель программного обеспечения и облачных вычислений — 6,14%","23 мар 2023, 12:01",Новости,"['AAPL', 'MSFT', 'T', 'IBM']","['0.595', '1.369', '0.054', '-0.483']","['158.99', '277', '18.42', '123.7']"
2388,Акции криптобиржи Coinbase обвалились на 11% после уведомления от SEC,"Криптобиржа Coinbase сообщила, что Комиссия по ценным бумагам и биржам США направила ей уведомление о возможном нарушении закона о ценных бумагах. Инвесторы отреагировали массовыми продажами акций","23 мар 2023, 11:33",Новости,"['COIN', 'MSTR']","['-2.446', '6.616']","['66.61', '261.72']"
2389,Минфин пояснил порядок расчета льгот по ИИС-3,Для расчета налоговых льгот по ИИС-3 будет учитываться сумма на всех счетах. О налоговых стимулах по новому типу ИИС рассказал «РБК Инвестициям» представитель Минфина,"23 мар 2023, 10:47",Новости,['CNY'],['0.20142101418801'],['13.581']
2390,БКС увеличит минимальный порог для вывода долларов и евро до 50 тыс.,"При этом брокер отметил, что ограничения коснутся только переводов средств в сторонние банки","23 мар 2023, 10:20",Новости,"['USD/RUB', 'EUR/RUB', 'CNY/RUB', 'HKD/RUB', 'KZT/RUB', 'GBP/RUB']","['-1.372', '-0.67', '-0.715', '-0.559', '-0.208', '']","['76', '82.64', '11.105', '9.78', '16.79', '0']"
2391,"Ставка ФРС, золото и золотодобытчики, банк «Санкт-Петербург»: дайджест","ФРС повысила ставку на 25 б.п., до 4,75–5%. Цены на золото выросли, подорожали акции российских золотодобытчиков. Акции банка «Санкт-Петербург» выросли в ожидании дивидендов. События, которые влияют на рынок","23 мар 2023, 09:25",События дня,"['PLZL', 'GOLD', 'BSPB', 'BSPBP', 'USD/RUB']","['-2.0017308198819', '1.104', '-1.284', '-0.505', '-1.372']","['13022.5', '1987.6', '139.19', '29.55', '76']"
2392,ФРС повысила ставку. Что будет дальше и стоит ли покупать акции банков?,"«РБК Инвестиции» выяснили у экспертов, может ли ФРС пойти на снижение ставки в 2023 году из-за проблем в банковском секторе. Аналитики также рассказали, выстоят ли банки и на каких акциях можно заработать","22 мар 2023, 22:16",Новости,"['JPM', 'BAC', 'WFC', 'C']","['-1.935', '-2.419', '-2.651', '-1.312']","['127.68', '27.83', '37.46', '44.39']"
2393,"ФРС США повысила ставку на 25 б.п., до 4,75–5%","На предыдущем — февральском — заседании ставка выросла также на 25 б.п. Рынок ожидает, что на следующем заседании в мае ФРС еще раз повысит ставку на 25 б.п.","22 мар 2023, 21:05",Новости,"['USD/RUB', 'EUR/USD', 'AAPL', 'XOM', 'TSLA', 'WMT']","['0.519', '0.479', '-0.535', '-2.318', '-2.537', '-0.314']","['77.0575', '1.08115', '158.05', '104.53', '192.1', '139.56']"
2394,Минфин не устроили запрашиваемые рынком премии по ОФЗ,"Минфину пришлось отменить один из аукционов ОФЗ — ведомство посчитало уровни цен поданных заявок неприемлемыми, а на другом аукционе — повысить премию к рынку в выпуске с постоянным доходом","22 мар 2023, 18:57",Новости,"['SU26239RMFS2', 'USD']","['-0.177', '0.04476140609109']","['822.14', '96.1079']"
2395,Маржа и маржинальность: как и для чего их считают,"Что такое маржа, маржинальность и наценка, для чего они нужны, как их считать и не путать — в обзоре «РБК Инвестиций»","22 мар 2023, 17:31",Что это значит,"['CHMF', 'PHOR', 'KMAZ']","['0.79', '0.441', '-0.719']","['1046.8', '7282', '110.5']"
2396,На Уолл-стрит описали прогноз роста цен на золото фразой «звезды сошлись»,"Рейтинговое агентство Fitch Solutions предсказало, что цены на золото достигнут $2075 за унцию «в ближайшие недели» на фоне глобальной финансовой нестабильности. На Уолл-стрит ожидают долгосрочный рост цен на золото","22 мар 2023, 17:03",Новости,"['GOLD', 'Silver', 'PLZL']","['-0.005', '1.596', '1.912']","['1965.9', '22.91', '9488']"
2397,HeadHunter обжаловала решение NASDAQ о делистинге акций,"Биржа сообщила о планах провести делистинг нескольких российских компаний в пятницу, 24 марта, если компании не оспорят это решение. Апелляцию в спецкомиссию NASDAQ уже отправили «Яндекс», QIWI и Ozon","22 мар 2023, 16:43",Новости,"['HEAD', 'YDEX', 'QIWI', 'OZON']","['0.7', '0.011', '2.766', '-0.836']","['1295', '1887.8', '483', '1661']"
2398,Ozon вслед за «Яндексом» и Qiwi обжаловал решение NASDAQ о делистинге,"NASDAQ намерена провести делистинг российских бумаг в пятницу, 24 марта, если компании не оспорят это решение. Накануне «Яндекс» направил апелляцию на решение NASDAQ провести делистинг его акций класса А","22 мар 2023, 14:28",Новости,"['OZON', 'YDEX', 'QIWI']","['-0.836', '0.011', '2.766']","['1661', '1887.8', '483']"
2399,Брокеры начали повышать минимальный порог для вывода валюты до $50 тыс.,"Если ранее минимальный порог для вывода валюты в сторонние банки составлял $15 тыс., то теперь — $50 тыс. Это касается брокеров, которые имеют корреспондентские отношения с Райффайзенбанком","22 мар 2023, 14:23",Новости,"['USD', 'EUR', 'CNY']","['0.04476140609109', '0.36293918062349', '0.20142101418801']","['96.1079', '105.6891', '13.581']"
2400,Morgan Stanley спрогнозировал рост индекса Hang Seng на 28% до конца года,"Аналитики Morgan Stanley позитивно оценивают перспективы акций компаний из Азии. В этом году азиатские рынки, вероятно, будут опережать в росте свои глобальные аналоги, прогнозируют в банке","22 мар 2023, 14:16",Новости,['MS'],['-0.813'],['87.89']
2401,Курс евро превысил ₽83 впервые с апреля 2022 года,Спрос на доллары и евро на валютном рынке остается высоким на фоне сохранения геополитической напряженности,"22 мар 2023, 11:13",Курсы валют,"['EUR/RUB', 'EUR/USD', 'USD/RUB', 'CNY/RUB']","['0.72', '0.479', '0.519', '0.215']","['83.1975', '1.08115', '77.0575', '11.185']"
2402,"ФРС и ставка, переговоры России и Китая, прибыль банков: дайджест","ФРС примет решение по ставке. Россия готова перейти на юани в международной торговле, достигнуты договоренности по «Силе Сибири — 2». Банки РФ в феврале получили ₽293 млрд прибыли. События, которые влияют на рынок","22 мар 2023, 09:25",События дня,"['USD/RUB', 'CNY/RUB', 'SBER', 'SBERP', 'VTBR']","['0.519', '0.215', '-0.211', '-0.084', '0.711']","['77.0575', '11.185', '202.89', '203.23', '92.025']"
2403,ЦБ рассмотрит расширение списка инструментов для непрофессионалов,"Ранее РБК сообщал, что брокеры предложили Банку России дать больше свободы неквалифицированным частным инвесторам. Регулятор заявил, что готов рассмотреть некоторые из предложенных мер","21 мар 2023, 20:01",Новости,"['IMOEX', 'RTSI']","['0.041', '0.42']","['2398.15', '983.95']"
2404,Рекордное число инвесторов заключило сделки на Мосбирже с начала года,"За один день сделки заключили 1,1 млн частных инвесторов. Доля сделок физических лиц в общем объеме торгов в понедельник составила 81%","21 мар 2023, 19:52",Новости,"['MOEX', 'IMOEX', 'RTSI', 'USD/RUB']","['-1.019', '0.041', '0.42', '-0.661']","['112.72', '2398.15', '983.95', '76.66']"
2405,Брокер Райффайзенбанка снизит комиссии для покупки валюты,"Райффайзенбанк введет изменения с 4 апреля. В кредитной организации отметили, что в этот день комиссии автоматически поменяются на всех тарифах","21 мар 2023, 19:37",Новости,"['USD', 'EUR', 'CNY']","['0.04476140609109', '0.36293918062349', '0.20142101418801']","['96.1079', '105.6891', '13.581']"
2406,«Яндекс» обжаловал решение NASDAQ о делистинге его акций,«Яндекс» направил апелляцию на решение биржи NASDAQ провести делистинг его акций. Уведомление о делистинге бумаг компания получила 15 марта. Торги российскими акциями на NASDAQ приостановлены с 28 февраля 2022 года,"21 мар 2023, 18:23",Новости,['YDEX'],['-1.173'],['1887.6']
2407,Goldman Sachs предсказал суперцикл на рынке сырьевых товаров,"Глава глобального отдела сырьевых товаров инвестиционного банка Goldman Sachs Джеффри Карри ожидает роста цен после обвала, вызванного проблемами в банковском секторе США и Европы","21 мар 2023, 16:52",Новости,['BRENT'],['1.964'],['74.76']
2408,В БКС назвали способные превысить ожидания по дивидендам госкомпании,"Некоторые компании с госучастием могут поднять планку выплаты дивидендов выше 50% от чистой прибыли, считают в «БКС Мир инвестиций». Эксперты назвали компании, дивиденды от которых могут превысить ожидания инвесторов","21 мар 2023, 15:00",Новости,"['ROSN', 'SIBN', 'BANE', 'NMTP', 'BANEP']","['-1.484', '-1.075', '-1.966', '-1.276', '-0.809']","['371.8', '455.4', '1072', '6.19', '920']"
2409,В JPMorgan предупредили о возможном «моменте Мински» на фондовом рынке,"Ранее инвесторы скупали активы на заемные средства, однако по мере роста ставок все больше участников рынка могут оказаться не в состоянии обслуживать долги. В результате инвесторы начнут массово продавать активы","21 мар 2023, 13:04",Новости,"['USD/RUB', 'JPM', 'MS', 'BAC']","['-0.661', '2.326', '3.347', '2.627']","['76.66', '130.2', '88.61', '28.52']"
2410,ЦБ изменит правила торговли иностранными бумагами для «неквалов»,"Банк России также с 21 марта приостановил допуск к организованным торгам на СПБ Бирже новых иностранных бумаг, разрешенных «неквалам», но хранящихся через недружественные депозитарии","21 мар 2023, 11:16",Новости,['SPBE'],['-1.616'],['146.1']
2411,Индекс Мосбиржи впервые за полгода превысил 2400 пунктов,Российский рынок акций растет на фоне ожиданий дивидендных выплат,"21 мар 2023, 10:10",Новости,"['IMOEX', 'MOEX', 'RTSI', 'GAZP', 'SBER', 'VTBR']","['0.041', '-1.019', '0.42', '-2.931', '-0.201', '-3.79']","['2398.15', '112.72', '983.95', '170.55', '203.32', '91.375']"
2412,"Рост индекса Мосбиржи, допэмиссия ВТБ и акции «Газпрома»: дайджест","Индекс Мосбиржи прибавил более 3% и достиг максимума с сентября. Набсовет ВТБ обсудил вынесение вопроса о допэмиссии на внеочередное собрание акционеров. Акции «Газпрома» выросли на 7%. События, которые влияют на рынок","21 мар 2023, 09:25",События дня,"['IMOEX', 'VTBR', 'GAZP', 'RTSI']","['0.041', '-3.79', '-2.931', '0.42']","['2398.15', '91.375', '170.55', '983.95']"
2413,Мосбиржа с 21 марта возобновит торги паями «Тинькофф Золото» в рублях,"Валюта торгов паями этого фонда изменилась. До включения Тинькофф Банка в санкционный лист ЕС бумаги торговались в долларах США и рублях, теперь же исключительно в российской валюте","20 мар 2023, 21:44",Новости,['GOLD'],['1.45'],['1986.6']
2414,Совет директоров «Интер РАО» рекомендовал дивиденды с доходностью в 8%,"Реестр акционеров, которые будут иметь право на получение выплат, закроется 30 мая. Окончательное решение по дивидендам акционеры примут 19 мая","20 мар 2023, 18:14",Новости,"['IRAO', 'OGKB', 'ELFV']","['4.997', '1.2', '-0.60728744939271']","['3.5825', '0.6495', '0.5892']"
2415,Мосбиржа добавит ГДР «Русагро» в число доступных на вечерних торгах бумаг,С 20 марта глобальные депозитарные расписки (ГДР) на акции «Русагро» получили листинг Астанинской международной биржи (AIX),"20 мар 2023, 17:39",Новости,"['IMOEX', 'AGRO']","['3.202', '0.028']","['2397.16', '709']"
2416,Торги бумагами «Русагро» на казахстанской бирже AIX начнутся 24 марта,Глобальные депозитарные расписки агрохолдинга «Русагро» были допущены к торгам на бирже Astana International Exchange (AIX). Торги бумагами начнутся 24 марта,"20 мар 2023, 15:52",Новости,"['AGRO', 'OKEY']","['0.028', '-0.939']","['709', '27.44']"
2417,Крупнейший инвестор Credit Suisse потерял более $1 млрд на акциях банка,"Инвестиции саудовского Saudi National Bank в Credit Suisse с момента покупки акций обесценились на 80%. Тем не менее Saudi National Bank заявил, что это не повлияет на его стратегию","20 мар 2023, 14:38",Новости,"['SBER', 'SBERP', 'VTBR']","['5.238', '5.512', '13.811']","['203.73', '203.85', '94.975']"
2418,Котировки UBS рекордно обвалились после поглощения Credit Suisse,Бумаги швейцарского банка UBS упали на 16% в начале торгов на фоне поглощения конкурента — банка Credit Suisse. Падение акций UBS стало самым большим с сентября 2008 года,"20 мар 2023, 13:06",Новости,"['JPM', 'BAC', 'BK']","['1.137', '0.036', '1.692']","['127.24', '27.79', '43.27']"
2419,Немецкий производитель оружия Rheinmetall вошел в индекс DAX,"Включение бумаг компании в состав индекса произошло после резкого роста котировок — с 24 февраля прошлого года акции Rheinmetall AG подорожали более чем в два раза, а капитализация компании превысила €10 млрд","20 мар 2023, 12:20",Новости,"['BA', 'EUR/USD']","['1.893', '0.71']","['204.57', '1.07105']"
2420,Акции ВТБ взлетели на 10% на заявлениях главы банка Андрея Костина,Спрос на бумаги ВТБ вырос на фоне ожиданий рекордной прибыли в первом квартале этого года,"20 мар 2023, 11:06",Новости,"['VTBR', 'IMOEX']","['13.811', '3.202']","['94.975', '2397.16']"
2421,ЦБ может ограничить торги акциями компаний ВПК недружественных стран,"Банк России может ввести ограничения на торги акциями военных корпораций Запада, в том числе поставляющих оружие на Украину","20 мар 2023, 10:55",Новости,"['BA', 'EUR/USD']","['1.893', '0.71']","['204.57', '1.07105']"
2422,Цена золота превысила $2000 за унцию впервые с апреля 2022 года,Котировки золота растут на фоне проблем в банковском секторе США и Европы и обвала акций финансового сектора,"20 мар 2023, 10:29",Новости,"['GOLD', 'Silver', 'Platinum']","['1.45', '1.15', '1.5']","['1986.6', '22.87', '1015']"
2423,Цена нефти Brent упала до минимума с 2021 года,Нефть дешевеет на фоне банковского кризиса в США и Европе,"20 мар 2023, 10:04",Новости,"['BRENT', 'LKOH', 'ROSN', 'SNGS', 'RNFT', 'DE', 'ALV@DE', 'AMD']","['-0.421', '2.846', '3.341', '3.444', '0.513', '2.335', '', '-1.013']","['73.32', '4228.5', '377.4', '23.275', '98', '394.5', '', '96.71']"
2424,"Покупка Credit Suisse, визит главы КНР, рынок акций РФ, нефть: дайджест","UBS купит Credit Suisse. 20 марта в Россию прибудет с визитом Си Цзиньпин. Индекс Мосбиржи взлетел в пятницу почти на 3% на новости о дивидендах Сбербанка. Brent подешевела на $10 за неделю. События, влияющие на рынок","20 мар 2023, 09:11",События дня,"['BRENT', 'USD/RUB', 'EUR/RUB', 'YDEX', 'CIAN', 'OZON']","['-0.421', '0.143', '0.869', '0.632', '0.467', '-0.355']","['73.32', '77.17', '82.7125', '1910', '430', '1684']"
2425,Самостоятельные инвестиции или доверительное управление: что эффективнее,"Самостоятельно покупать бумаги или вложиться в фонд? Начальник управления продуктов, маркетинга и технологий УК «Открытие» Евгений Горбунов объясняет, в чем основные отличия этих подходов и какой может быть эффективнее","19 мар 2023, 10:00",Мнение профи,"['YDEX', 'OZON']","['', '-2.9185375240539']","['3921.5', '3027']"
2426,Ипотека для инвестиций в недвижимость в 2023 году: какие есть нюансы,Период нулевых ставок по ипотеке заканчивается. Какие альтернативные ипотечные программы предлагают застройщики для сохранения привлекательности прямых инвестиций в недвижимость — в разборе «РБК Инвестиций»,"19 мар 2023, 09:00",Подборки,"['SMLT', 'PIKK', 'ETLN', 'LSRG']","['-0.54764512595838', '-0.64730028418061', '1.1111111111111', '-0.99686698946169']","['1816', '629.3', '65.52', '695.2']"
2427,"Копить, а не тратить: что мешает россиянам стать финансово независимыми","Россияне видят материальную свободу в достойной зарплате и накоплениях. Почему копить бывает сложно и как начать откладывать деньги, объясняет исполнительный директор «СберСтрахования жизни» Александр Тихомиров","18 мар 2023, 11:00",Мнение профи,"['USD/RUB', 'EUR/RUB', 'CNY/RUB']","['', '', '0.22711454632038']","['0', '0', '13.6805']"
2428,В чем была суть финансового кризиса 2008 года и повторится ли он сейчас,"Банки США переживают череду дефолтов, которую аналитики сравнивают с кризисом 2008 года. Кратко рассказываем о причинах и последствиях тех событий","18 мар 2023, 10:00",Биржевые истории,"['BAC', 'JPM']","['-0.075075075075075', '-0.085336367515289']","['39.93', '210.75']"
2429,Почему «Сбер» решился на рекордные дивиденды и кто от этого выиграет,"Сбербанк объявил о планах рекордных дивидендов. «РБК Инвестиции» спросили экспертов, с чем это связано, ждать ли таких решений от других госкомпаний, что будет с акциями «Сбера» и сколько он сможет заплатить за 2023 год","18 мар 2023, 09:00",Что это значит,"['SBER', 'SBERP', 'VTBR', 'MOEX']","['-0.86509146341463', '-0.91092731638526', '-0.34944670937682', '-0.5417883727504']","['260.13', '259.98', '85.55', '211.11']"
2430,Чистая прибыль «Татнефти» за 2022 год выросла почти на 70%,"Исходя из прибыли, компания может выплатить за 4-й квартал ₽21,58 на акцию в виде дивидендов. Доходность такой выплаты может составить около 6,2% на обыкновенную и привилегированную акцию","17 мар 2023, 18:56",Новости,"['TATN', 'TATNP']","['3.42', '2.831']","['347.8', '345.1']"
2431,"Топ-5 событий на СПБ Бирже: банковское домино, инфляция и делистинги","«РБК Инвестиции» отобрали пять заметных историй на мировых торговых площадках, за которыми следили инвесторы. Рассказываем о самых важных событиях последних дней на финансовых рынках","17 мар 2023, 18:17",События недели,"['SPBE', 'YDEX', 'OZON', 'CIAN', 'QIWI']","['1.245', '2.539', '2.115', '0.848', '2.75']","['146.4', '1898', '1690', '428', '467']"
2432,«Тинькофф Инвестиции» возобновили торги частью иностранных бумаг,"Сейчас инвесторам доступны бумаги дружественных юрисдикций — торгующиеся на Гонконгской бирже, а также ограниченное число американских бумаг","17 мар 2023, 17:24",Новости,['TCSG'],['2.433'],['2505']
2433,Набиуллина связала колебания цен на акции с эмоциями частных инвесторов,"В начале года на Мосбирже были зафиксированы аномальные скачки в малоликвидных инструментах. Площадка уже приняла ряд мер по снижению их волатильности. Однако регулятор считает, что нужны дополнительные","17 мар 2023, 16:31",Новости,['IMOEX'],['2.859'],['2322.78']
2434,Бумаги ретейлера «О’Кей» выросли на 12% после допуска на биржу Казахстана,Депозитарные расписки «О’Кей» начнут торговаться на бирже Astana International Exchange 20 марта 2023 года,"17 мар 2023, 15:27",Новости,"['FIVE', 'MGNT', 'OKEY']","['0.833', '0.267', '6.909']","['1452', '4504', '27.7']"
2435,Индекс Мосбиржи превысил 2300 пунктов после новости о дивидендах «Сбера»,Выше 2300 пунктов индекс Мосбиржи поднимается впервые с 9 марта,"17 мар 2023, 15:01",Новости,"['IMOEX', 'MOEX', 'RTSI', 'GAZP', 'SBER']","['2.859', '1.056', '2.337', '2.242', '10.339']","['2322.78', '112.89', '948.97', '163.29', '193.59']"
2436,Набсовет Сбербанка рекомендовал выплатить акционерам рекордные дивиденды,После рекомендации бумаги банка подорожали на 10%. Дивидендная доходность выплат с учетом текущих цен составит более 13%,"17 мар 2023, 14:21",Новости,"['SBER', 'SBERP', 'USD/RUB']","['10.339', '11.034', '0.864']","['193.59', '193.2', '77.06']"
2437,"Банк России в четвертый раз сохранил ставку на уровне 7,5% годовых","ЦБ оставил ключевую ставку без изменений на уровне 7,5% годовых в четвертый раз подряд. Решение регулятора совпало с ожиданиями аналитиков","17 мар 2023, 13:30",Новости,"['USD/RUB', 'EUR/USD']","['0.864', '0.273']","['77.06', '1.0635']"
2438,«Ложное чувство уверенности». Билл Акман высказался о банковском секторе,"По мнению инвестора, решение системно значимых банков положить на депозиты в First Republic Bank $30 млрд может привести к распространению кризиса на весь сектор","17 мар 2023, 11:39",Новости,"['JPM', 'BAC', 'C', 'MS', 'BK']","['-3.601', '-3.742', '-2.596', '-3.23', '-4.167']","['125.81', '27.78', '44.27', '84.2', '42.55']"
2439,Профессор Уортона указал на позитивные последствия краха SVB для рынка,"По мнению Джереми Сигела, закрытие SVB может привести к тому, что ФРС прекратит свою кампанию по ужесточению денежно-кредитной политики","17 мар 2023, 09:47",Новости,"['USD/RUB', 'EUR/RUB', 'EUR/USD']","['0.864', '1.01', '0.273']","['77.06', '82', '1.0635']"
2440,"Ставка ЦБ, отчетность «Русала» и новые базы расчета Мосбиржи: дайджест","ЦБ РФ объявит решение по ставке. Эксперты ожидают, что она останется на уровне 7,5%. «Русал» опубликовал слабую отчетность за 2022 год. Вступят в силу новые базы расчета индексов Мосбиржи. События, влияющие на рынок","17 мар 2023, 09:03",События дня,"['BRENT', 'USD/RUB', 'EUR/RUB', 'YDEX', 'CIAN', 'OZON']","['-1.84', '0.864', '1.01', '2.539', '0.848', '2.115']","['73.63', '77.06', '82', '1898', '428', '1690']"
2441,Минфин начал проработку вопроса о «справедливом» удержании НДФЛ с купонов,"Инвесторы и брокеры спорят о том, как «справедливо» брать налог с инвестора, который купил облигацию в промежутке между купонными выплатами. На практике НДФЛ с первого купона по такому бонду фактически приводит к убытку","17 мар 2023, 08:30",Новости,"['VTBR', 'SBER', 'SBERP']","['1.613', '10.339', '11.034']","['83.45', '193.59', '193.2']"
2442,Банк России определил доступные неквалифицированным инвесторам бумаги,"ЦБ определил ценные бумаги, которые будут доступны квалифицированным и неквалифицированным инвесторам. Указание регулятора вступит в силу с 1 октября","16 мар 2023, 20:00",Новости,"['IMOEX', 'RTSI']","['-0.17', '-1.03']","['2258.22', '927.3']"
2443,JPMorgan назвал проблемы швейцарского Credit Suisse верхушкой айсберга,"Банковский сектор и экономику ждет еще больше проблем, считают в JPMorgan. Кризис, охвативший мировой банковский сектор, только начинается, а рецессия неизбежна, прогнозируют в банке","16 мар 2023, 18:01",Новости,"['JPM', 'MS', 'BAC', 'C']","['1.485', '1.564', '0.909', '0.888']","['130.51', '87.01', '28.86', '45.45']"
2444,Популярный у россиян брокер из США запретит совершать любые сделки с евро,"Interactive Brokers с 24 марта ограничит для клиентов из России и Беларуси возможность продавать любые инструменты, номинированные в евро. Ранее Interactive Brokers уже запретил открывать новые позиции по таким бумагам","16 мар 2023, 17:16",Новости,['IMOEX'],['-0.17'],['2258.22']
2445,"ЕЦБ повысил ставку до 3,5% годовых","Европейский регулятор поднял ключевую ставку на 50 базисных пунктов, до 3,5% годовых. Это шестое повышение ставки подряд. Регулятор предупредил, что высокий уровень инфляции будет сохраняться долго","16 мар 2023, 16:32",Новости,"['EUR/USD', 'EUR/RUB']","['0.35', '1.187']","['1.0606', '81.18']"
2446,Минфин разрешил иметь три счета в рамках проекта закона об ИИС-3,"Министерство финансов России представило законопроект, который позволяет инвесторам открывать индивидуальные инвестиционные счета третьего типа с 2024 года","16 мар 2023, 14:28",Новости,['IMOEX'],['-0.17'],['2258.22']
2447,Акции Credit Suisse выросли на 35% на фоне поддержки со стороны Нацбанка,"Банк также намерен выкупить десять старших долларовых облигаций на общую сумму до $2,5 млрд и четыре старшие долговые ценные бумаги, номинированные в евро, на общую сумму до €500 млн","16 мар 2023, 12:59",Новости,"['JPM', 'BAC', 'BK']","['1.485', '0.909', '0.909']","['130.51', '28.86', '44.4']"
2448,Курсы доллара и евро обновили максимумы с апреля 2022 года,Американская валюта и евро растут по отношению к рублю на фоне снижения цен на нефть,"16 мар 2023, 12:52",Курсы валют,"['USD/RUB', 'EUR/USD', 'EUR/RUB']","['0.546', '0.35', '1.187']","['76.4', '1.0606', '81.18']"
2449,Что такое делистинг и как на него реагировать инвестору,"Как поступить с акциями, которые перестают торговаться на бирже? Cледует ли избавляться от таких бумаг или есть возможность при этом заработать — в обзоре «РБК Инвестиций»","16 мар 2023, 11:20",Академия,[],[],[]
2450,"Бумаги Ozon, Qiwi и «Яндекса» упали после новости о делистинге с NASDAQ","NASDAQ намерена провести делистинг бумаг этих компаний, а также HeadHunter и ЦИАН уже 24 марта. Однако компании еще могут обжаловать решение биржи","16 мар 2023, 11:05",Новости,"['YDEX', 'OZON', 'CIAN', 'QIWI']","['-0.708', '-1.371', '-0.329', '-1.73']","['1851', '1655', '424.4', '454.5']"
2451,"Разблокировка активов, нефть, делистинг с NASDAQ, Credit Suisse: дайджест","Минфин Бельгии выдал гражданину РФ лицензию на перевод активов со счетов НРД. Цены на нефть падают. NASDAQ объявила о делистинге российских компаний. ЦБ Швейцарии поддержит Credit Suisse. События, которые влияют на рынок","16 мар 2023, 09:25",События дня,"['BRENT', 'USD/RUB', 'EUR/RUB', 'YDEX', 'CIAN', 'OZON']","['0.133', '0.546', '1.187', '-0.708', '-0.329', '-1.371']","['75.01', '76.4', '81.18', '1851', '424.4', '1655']"
2452,Инвесторы столкнулись с риском двойных налогов по иностранным акциям,"Минфин и МИД России предложили отказаться от налоговых соглашений с недружественными странами. Как инициатива о двойном налогообложении отразится на инвесторах и сколько придется платить, разбираемся с экспертами","15 мар 2023, 22:51",Что это значит,['USD'],['0.04476140609109'],['96.1079']
